user-id|,text|,topic|,thread-id|,time|,post-id|,replyTo|,replyBy|
Ef_torres_,"@MariaCespedesc @PCaterianoB @pcmperu Este twit es solo aplaudido por fanáticos que creen que en el Congreso se necesita de bonitos discursos y padres de la patria que ""represente a su pueblo"". Populismo. En el Parlamento necesitamos gente HONESTA por supuesto, pero también PREPARADA.",covid-19,1291078972294467593,2020-08-05 18:29:48,291,MariaCespedesc,Ef_torres_
jonic_m,@MariaCespedesc @PCaterianoB @pcmperu https://t.co/M1O3St1YcK,covid-19,1291078589589446656,2020-08-05 18:28:17,292,MariaCespedesc,jonic_m
edgardoloayza,@MariaCespedesc @PCaterianoB @pcmperu Lo ca.. ó.,covid-19,1291078588536631296,2020-08-05 18:28:17,293,MariaCespedesc,edgardoloayza
AlexMig07541472,"@MariaCespedesc @martinhidalgo @PCaterianoB @pcmperu Así se habla, 💪👍",covid-19,1291078586477228038,2020-08-05 18:28:16,294,MariaCespedesc,AlexMig07541472
PPQ_,@MariaCespedesc @PCaterianoB @pcmperu Cateriano que respete. No ayuda a resolver las cosas,covid-19,1291078253122396160,2020-08-05 18:26:57,295,MariaCespedesc,PPQ_
Ricardo05621956,@MariaCespedesc @PCaterianoB @pcmperu Viva el frepap,covid-19,1291077913803194368,2020-08-05 18:25:36,296,MariaCespedesc,Ricardo05621956
vuntiveros63,@MariaCespedesc @matuk @PCaterianoB @pcmperu Hasta ahora congreso insensible no aprueba proyecto ley recorte sueldos millonarios de congresistas a la mitad y ese dinero derivarlo a educación salud etc estando Perú en pandemia q mata e infecta a población más vulnerable sin sueldo mínimo y lo peor hasta mueren de hambre,covid-19,1291077820467355650,2020-08-05 18:25:14,297,MariaCespedesc,vuntiveros63
Achinaski_1976,@MariaCespedesc @PCaterianoB @pcmperu Yo los apoyo señores del FREPAP. ¡Pero no la vayan a fregar ah!,covid-19,1291077668834811905,2020-08-05 18:24:37,298,MariaCespedesc,Achinaski_1976
Mario25074908,@MariaCespedesc @PCaterianoB @pcmperu FREPAP 30 años explotando a gente ignorante.,covid-19,1291077565369716738,2020-08-05 18:24:13,299,MariaCespedesc,Mario25074908
prianurita,"@MariaCespedesc @martinhidalgo @PCaterianoB @pcmperu No tienen manejo Político, le dieron la espalda a Todo el país siendo irresponsables no dándole la confianza en medio de una crisis sanitaria mundial, siempre habrán críticas pero pudieron censurar a quien hubieran querido, fue inhumano lo que han hecho, una vergüenza",covid-19,1291077548269539330,2020-08-05 18:24:09,300,MariaCespedesc,prianurita
wilberfebres,"@MariaCespedesc @PCaterianoB @pcmperu Lamentablemente los ladrones como #CaterianoElBreve que han hecho del peru su casa de jaurías y ladrones.
Bien srs de frepap",covid-19,1291077512789975042,2020-08-05 18:24:00,301,MariaCespedesc,wilberfebres
JMendoP80,"@MariaCespedesc @PCaterianoB @pcmperu Que se puede esperar de gente que se dejo embaucar por un vividor y los hijos siguen viviendo de lo mismo, del lomo de los demas. Y piensan que pueden salvar a otros? No viven la realidad",covid-19,1291077472830853120,2020-08-05 18:23:51,302,MariaCespedesc,JMendoP80
cosotec,"@MariaCespedesc @PCaterianoB @pcmperu Adiós @FrepapBancada, tienen sus 5 minutos,no se crean que tuvieron los votos por su ideología o propuestas,votaron por ustedes por joda,el 2021 no van sacar ni un congresista,así resucite Ataucusi,están siendo manejados por la mafiosos políticos como @MerinoDeLama https://t.co/n3H7xt32Pj",covid-19,1291077432188063745,2020-08-05 18:23:41,303,MariaCespedesc,cosotec
umacollo,"@MariaCespedesc Señora Congresista por amor a nuestro querido Perú, que se desangra por la pandemia y la corrupción, como acto patriótico planteé el pedido de vacancia presidencial en el pleno. 🙏🏻",covid-19,1291077295902470145,2020-08-05 18:23:09,304,MariaCespedesc,umacollo
kiana1973,@MariaCespedesc @martinhidalgo @PCaterianoB @pcmperu Si tuvieran un análisis que proponer y que sea viable no estaríamos recordando a cada uno lo mal que han hecho al país. Trabando al mejor estilo Aprofujimontesinista.,covid-19,1291077283441250304,2020-08-05 18:23:06,305,MariaCespedesc,kiana1973
GeneralDelAire1,"@MariaCespedesc @PCaterianoB @pcmperu También apoyo la minería responsable y comprometida con el país, su gente y su naturaleza, y apoyo la agricultura.

Pero sabes qué es más importante, ¿ahora?

La vida. 

Y esta incertidumbre política y distracción al ejecutivo costará vidas humanas porque estamos en pandemia.",covid-19,1291077197302833158,2020-08-05 18:22:45,306,MariaCespedesc,GeneralDelAire1
JackCespedes,@MariaCespedesc @PCaterianoB @pcmperu Deberían volver a revisar la #LeyMulder para tener controlada a la #PrensaServilDeVizcarra ya que sin #MERMELADA no van hacer tanta bulla como ahora... #PrensaVendida...,covid-19,1291076965185867776,2020-08-05 18:21:50,307,MariaCespedesc,JackCespedes
HenryCotto01,@MariaCespedesc @PCaterianoB @pcmperu No tienen idea de nada...es la verdad,covid-19,1291076877453537282,2020-08-05 18:21:29,308,MariaCespedesc,HenryCotto01
LPrimero1,"@MariaCespedesc @PCaterianoB @pcmperu Por eso votan junto con APP, Podemos y AP?",covid-19,1291076842313654273,2020-08-05 18:21:20,309,MariaCespedesc,LPrimero1
Mati19665,"@MariaCespedesc @PCaterianoB @pcmperu Si así discrimInan a un partido político,ahora ya se entiende la falta de una verdadera atención al pueblo en está pandemia.",covid-19,1291076750177382402,2020-08-05 18:20:58,310,MariaCespedesc,Mati19665
Kari_Cloud1,"@MariaCespedesc @PCaterianoB @pcmperu Alejen a Martha Chavez de su entorno, ella no adula sin nada a cambio!",covid-19,1291076736214589442,2020-08-05 18:20:55,311,MariaCespedesc,Kari_Cloud1
CarmelaVise,"@MariaCespedesc @PCaterianoB @pcmperu Quien mencionó al FREPAP, ustedes actuaron consecuentemente . Ustedes no tienen una universidad en gestión",covid-19,1291076666840645632,2020-08-05 18:20:39,312,MariaCespedesc,CarmelaVise
netobusta,@MariaCespedesc @PCaterianoB @pcmperu Pero decir la verdad no es ofensa.,covid-19,1291076361822576640,2020-08-05 18:19:26,313,MariaCespedesc,netobusta
hualac,"@MariaCespedesc @PCaterianoB @pcmperu Pero si sabían lo que hacían o decían verdad?
O al menos sabían lo que era dar voto de confianza?, digo no mas",covid-19,1291076060071841793,2020-08-05 18:18:14,314,MariaCespedesc,hualac
mastinsoberbio5,@MariaCespedesc @PCaterianoB @pcmperu Asi se habla pescaditos !!!🐟🐟🐟 👍👍👍,covid-19,1291076030552252416,2020-08-05 18:18:07,315,MariaCespedesc,mastinsoberbio5
Capa_libertad,@MariaCespedesc @PCaterianoB @pcmperu A la mierd con tu agricultura. Gracias a ese rollo estatistas los campesinos de la sierra viven en condiciones miserables.,covid-19,1291075775588904960,2020-08-05 18:17:06,316,MariaCespedesc,Capa_libertad
RichardSincer01,@MariaCespedesc @martinhidalgo @PCaterianoB @pcmperu https://t.co/eiDXzXjHK2,covid-19,1291075628742172677,2020-08-05 18:16:31,317,MariaCespedesc,RichardSincer01
tzafkiel3,"@MariaCespedesc @PCaterianoB @pcmperu Su voto fue irresponsable. Debieron juzgar los hechos, cómo sabe que la minería iba a ser irresponsable? Estamos en medio de una crisis, con gobernadores regionales incapaces y son los ministros quienes se encargan de la pandemia. Ahora quién verá esos lugares? Los congresistas?",covid-19,1291074745698574336,2020-08-05 18:13:01,318,MariaCespedesc,tzafkiel3
SebastLF,"@MariaCespedesc @PCaterianoB @pcmperu Fuerza, señora congresista.
Este maricón de Cateriano no respeta la voluntad de los 1.2 millones de peruanos que confiaron en ustedes, qué bueno que no le dieron la confianza.
@JovenesFP_",covid-19,1291074554014642180,2020-08-05 18:12:15,319,MariaCespedesc,SebastLF
alberto_cahua,@MariaCespedesc @luisthais1 @PCaterianoB @pcmperu https://t.co/5fuu3p93FZ,covid-19,1291074448355926021,2020-08-05 18:11:50,320,MariaCespedesc,alberto_cahua
Roberto53922053,@MariaCespedesc @PCaterianoB @pcmperu Es momento de un nuevo @TC_Peru        No al acuerdo Escazu.                                 Eliminación del voto electrónico             #VacanciaPresidencialYa                                     #VizcarraEsElProblema,covid-19,1291074401132322816,2020-08-05 18:11:38,321,MariaCespedesc,Roberto53922053
jwalter84,@MariaCespedesc @PCaterianoB @pcmperu Lamentablemente eso se deja ver a lo lejos porque no saben que facultades tiene un congresista y para que sirve ser congresista y lo peor caen en el juego de unos sinvergüenzas que les lava la cabeza hace tiempo les comento y nada,covid-19,1291073867767787522,2020-08-05 18:09:31,322,MariaCespedesc,jwalter84
RosaCabezudo,@MariaCespedesc @PCaterianoB @pcmperu Vacancia Ya,covid-19,1291073405060616197,2020-08-05 18:07:41,323,MariaCespedesc,RosaCabezudo
valdemarperu,"@MariaCespedesc @PCaterianoB @pcmperu No pertenezco a partido político alguno, de manera tal que no respondo a consigna alguna, sin embargo de ello, comparto su indignación e igualmente rechazo todo acto que signifique discriminación alguna. No se negocia la defensa de la salud y la vida.",covid-19,1291073211397021699,2020-08-05 18:06:55,324,MariaCespedesc,valdemarperu
fiori2012galaxy,"@MariaCespedesc @PCaterianoB @pcmperu Bravo congresista, BASTA DE AGUANTAR DISCRIMINACION, Y CHANTAJES DE VIZCARRA Y SU GABINETE INCAPAZ, esa prensa servil mermelera nos da ASCO! M huertas, RMP, Juliana O. M.leiva, P.dR, chincha,,  c.Judwalker, Lucar",covid-19,1291073146511142916,2020-08-05 18:06:39,325,MariaCespedesc,fiori2012galaxy
JaviGranDios0,"@MariaCespedesc @PCaterianoB @pcmperu Dicen luchar contra la corrupción y votaron en la misma línea que Acción Popular, Podemos y APP. Al final le hicieron el juego a los lobistas más allá de sus ideas. Ellos por defender sus creencias son capaces de poner en desgobierno al país y dárselo a los mafiosos.",covid-19,1291072964562165762,2020-08-05 18:05:56,326,MariaCespedesc,JaviGranDios0
EDBRintimo,@MariaCespedesc @PCaterianoB @pcmperu Ni tú te la crees,covid-19,1291072901425303553,2020-08-05 18:05:41,327,MariaCespedesc,EDBRintimo
RafaelAlvaC,@MariaCespedesc @PCaterianoB @pcmperu #frepapdecepcion,covid-19,1291072640074035201,2020-08-05 18:04:39,328,MariaCespedesc,RafaelAlvaC
Yosoyamauta1,@MariaCespedesc @PCaterianoB @pcmperu También con @FREPAP_FIA ... Cateriano está haciendo su show circense en todos los medios... la bajeza y catadura moral de un mal político https://t.co/brRgR44bBX,covid-19,1291072118050914306,2020-08-05 18:02:34,329,MariaCespedesc,Yosoyamauta1
jairalexisgomez,@MariaCespedesc @PCaterianoB @pcmperu Debut y despedida del pescadito. Se lo ganaron...,covid-19,1291071974714867713,2020-08-05 18:02:00,330,MariaCespedesc,jairalexisgomez
julisa1956,"@MariaCespedesc @PCaterianoB @pcmperu Mediocres , incapaces fanaticos religiosos, vayan a sus casas si no quieren trabajar por el bien del país, peruano pronto son las elecciones no voten por estos partidos de inmorales",covid-19,1291071967559204864,2020-08-05 18:01:58,331,MariaCespedesc,julisa1956
lucidavila25,@MariaCespedesc @PCaterianoB @pcmperu Hahaha pero si no saben donde están parados,covid-19,1291071589992333312,2020-08-05 18:00:28,332,MariaCespedesc,lucidavila25
Eltrolldelaver1,@MariaCespedesc @PCaterianoB @pcmperu Para mí ustedes son solo unos fanáticos religiosos. Nada más q eso.,covid-19,1291071347481772033,2020-08-05 17:59:30,333,MariaCespedesc,Eltrolldelaver1
psecada,"@MariaCespedesc @PCaterianoB @pcmperu Acaban de votar junto a quienes quieren revertir la reforma educativa para seguir lavando dinero con “universidades” de muy mala calidad. Eso no es consistente con el ""eje fundamental"" que dicen tener.",covid-19,1291071161741303813,2020-08-05 17:58:46,334,MariaCespedesc,psecada
Yusiempre,@MariaCespedesc @PCaterianoB @pcmperu Ay señora usted cree que gritando en el congreso tiene la verdad en los labios. Por un mínimo de respeto al resto del país debería informarse un poco más cuál es el real funcionamiento de las empresas mineras y las ambiciones de ciertos diringerentillos que solo buscan beneficio.,covid-19,1291070984603213826,2020-08-05 17:58:04,335,MariaCespedesc,Yusiempre
manu_79,@MariaCespedesc @PCaterianoB @pcmperu Está dolido Bacteriano,covid-19,1291070616670482434,2020-08-05 17:56:36,336,MariaCespedesc,manu_79
raquel_karina,"@MariaCespedesc @PCaterianoB @pcmperu Cual es la propuesta de su partido en tema Salud, Económico, Trabajo, u otros? Quieren que Cateriano muestre resultados cuando solo ha estado días?? La ministra e salud está trabajando muy bien. Buscaron escusas   Que irresponsable fue el voto del Frepap!! En serio.",covid-19,1291070538308345856,2020-08-05 17:56:17,337,MariaCespedesc,raquel_karina
csar_ben,@MariaCespedesc @PCaterianoB @pcmperu Hagan su conferencia de prensa. Ya. Y respondan.,covid-19,1291070293981757442,2020-08-05 17:55:19,338,MariaCespedesc,csar_ben
MQGrizel,"@MariaCespedesc @PCaterianoB @pcmperu Entonces, porque no dieron la confianza al gabinete ?",covid-19,1291069826107154434,2020-08-05 17:53:28,339,MariaCespedesc,MQGrizel
Rosario18850448,"@MariaCespedesc @PCaterianoB @pcmperu uds no son un partido político!! uds son un grupo teocrático,",covid-19,1291069808642002950,2020-08-05 17:53:23,340,MariaCespedesc,Rosario18850448
dpevie,@MariaCespedesc @matuk @PCaterianoB @pcmperu Y esto? https://t.co/A6kagJmjxe,covid-19,1291069276925964288,2020-08-05 17:51:17,341,MariaCespedesc,dpevie
SheryCasalino,"@MariaCespedesc @PCaterianoB @pcmperu Nosotros los ciudadanos los rechazamos a uds por todo este daño que nos están haciendo. No dejar trabajar a un gabinete, nisiquiera esperar 3 meses de trabajo es una locura.",covid-19,1291069196747640833,2020-08-05 17:50:58,342,MariaCespedesc,SheryCasalino
Francis64599898,"@MariaCespedesc @PCaterianoB @pcmperu El Frepap es un REMEDO DE PARTIDO. Que ocupe un lugar en el Congreso es sinónimo de que no hemos sido capaces de construir partidos sólidos. Ellos, que aseguran ser representativos, no escatimaron en cobrar los gastos de instalación: 15 000 Soles.",covid-19,1291068872464924673,2020-08-05 17:49:40,343,MariaCespedesc,Francis64599898
Antonio131071,@MariaCespedesc @PCaterianoB @pcmperu Fueron utilizados. No se dieron cuenta de lo que implica negar el voto de confianza en medio de una gran crisis. Espero solo sea falta de experiencia como dio a entender Cateriano.,covid-19,1291068076155449344,2020-08-05 17:46:30,344,MariaCespedesc,Antonio131071
jagueb73,"@MariaCespedesc @PCaterianoB @pcmperu Uds salieron elegidos por que la gente estaba cansada de los lacrosos del congreso disuelto...Ni con 1000 años de militancia habrían obtenido tantas curules, no desperdicien este momento histórico, hagan algo bueno para que repitan igual el 2021...",covid-19,1291067867379769351,2020-08-05 17:45:41,345,MariaCespedesc,jagueb73
Jimbo15045138,@MariaCespedesc @PCaterianoB @pcmperu Háganse respetar hermana vizcarra está acostumbrado a gobernar solo y pisotear al congreso,covid-19,1291067324771061770,2020-08-05 17:43:31,346,MariaCespedesc,Jimbo15045138
yeny82430842,@MariaCespedesc @PCaterianoB @pcmperu No le des pantalla ese viejo  pelao mas bien que responda por los 22 avíones etc. Yo le felicito por no darles voto de confianza a esos corruptos único hacen es robar a nuestro país En plena pandemia sin vergüenzas #FREPAP 👌🙏♥️♥️🇵🇪🇵🇪,covid-19,1291066859996012546,2020-08-05 17:41:40,347,MariaCespedesc,yeny82430842
maxdanmic,@MariaCespedesc @PCaterianoB @pcmperu 👍,covid-19,1291066423327039492,2020-08-05 17:39:56,348,MariaCespedesc,maxdanmic
DelfinPino,"@MariaCespedesc @PCaterianoB @pcmperu Estimado @PCaterianoB, sus expresiones para los congresistas del #FREPAP son muy penosas.

Evidencian un absoluto desconocimiento -de su parte- de la realidad del Perú y los peruanos.

Sería propio de un demócrata como usted enmender tamaño desatino.",covid-19,1291066257882722304,2020-08-05 17:39:17,349,MariaCespedesc,DelfinPino
PattyDTPA,@MariaCespedesc @PCaterianoB @pcmperu Bien 🇵🇪💪🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻,covid-19,1291066257731657728,2020-08-05 17:39:17,350,MariaCespedesc,PattyDTPA
WillP_MD,"@MariaCespedesc @PCaterianoB @pcmperu Pensaba votar por el frepap, pero hoy han decepcionado, no entienden nada de política. Han servido de tontos útiles.",covid-19,1291066114122878978,2020-08-05 17:38:43,351,MariaCespedesc,WillP_MD
celia36367241,@MariaCespedesc @PCaterianoB @pcmperu La historia los juzgará a este congreso en medio de esta crisis sanitaria,covid-19,1291066067658444800,2020-08-05 17:38:32,352,MariaCespedesc,celia36367241
Oka36581454,@MariaCespedesc @PCaterianoB @pcmperu Locos de mierda,covid-19,1291066011291090946,2020-08-05 17:38:18,353,MariaCespedesc,Oka36581454
GoogleRecall,@MariaCespedesc @PCaterianoB @pcmperu #impresentable @PCaterianoB #LuzVerde,covid-19,1291065679282610178,2020-08-05 17:36:59,354,MariaCespedesc,GoogleRecall
Marita30706158,"@MariaCespedesc @PCaterianoB @pcmperu Con decir que les falta experiencia no es marginar ni humillar señora congresista debemos aceptar y reconocer nuestras deficiencias ante él manejo de estos temas, por ello se estudia y siempre tener una mente abierta para aprender de nuestros errores",covid-19,1291065560554516481,2020-08-05 17:36:31,355,MariaCespedesc,Marita30706158
gsalazarq,"@MariaCespedesc @PCaterianoB @pcmperu Congresista, no comulgo con todas sus posiciones, pero usted y el FREPAP merecen el mismo respeto pues son representantes de ciudadanos peruanos que los votaron a ustedes.",covid-19,1291065276491071489,2020-08-05 17:35:23,356,MariaCespedesc,gsalazarq
sinpicapica,"@MariaCespedesc @PCaterianoB @pcmperu Frepap DOBLE Moral, ya devolvieron el dinero por gastos de representacion?  #reformauniversitarianosenegocia  ⤵https://t.co/HSkj2CLGvs",covid-19,1291064953294802945,2020-08-05 17:34:06,357,MariaCespedesc,sinpicapica
PERCYRAMOS_SALA,"@MariaCespedesc @PCaterianoB @pcmperu Le voy a dar el beneficio de la duda, y pongo en conocimiento de su persona la siguiente denuncia
👇🧐 https://t.co/EglNOaeJOq",covid-19,1291064705562419200,2020-08-05 17:33:07,358,MariaCespedesc,PERCYRAMOS_SALA
juliopasosperu,@MariaCespedesc @PCaterianoB @pcmperu ACÁ VA EL VIRREY FANATICO https://t.co/4RUR8m2HgI,covid-19,1291064554651254785,2020-08-05 17:32:31,359,MariaCespedesc,juliopasosperu
AndyH_13,@MariaCespedesc @CristhianRS @PCaterianoB @pcmperu Señora ustedes han demostrado ser unos religiosos fanáticos,covid-19,1291064420106469376,2020-08-05 17:31:59,360,MariaCespedesc,AndyH_13
Je_eremy,@MariaCespedesc @PCaterianoB @pcmperu ¡Excelente! 👏🏽👏🏽,covid-19,1291063789887135744,2020-08-05 17:29:28,361,MariaCespedesc,Je_eremy
Alexius201,@MariaCespedesc @PCaterianoB @pcmperu En defensa del medio ambiente y la salud de todos los peruanos. Hoy el país respalda al FREPAP.,covid-19,1291063738594885636,2020-08-05 17:29:16,362,MariaCespedesc,Alexius201
xamarino,"@MariaCespedesc @PCaterianoB @pcmperu La verdad para mí uds son el resultado de la campaña demoledora del dictador @MartinVizcarraC contra el congreso anterior y no están capacitados, pero es lo que hay, los eligieron y se debe respetar el voto del pueblo",covid-19,1291063698409349122,2020-08-05 17:29:07,363,MariaCespedesc,xamarino
VigotskyL,@MariaCespedesc @PCaterianoB @pcmperu Señora y cual es su experiencia laboral? Que estudio??,covid-19,1291063257067855872,2020-08-05 17:27:21,364,MariaCespedesc,VigotskyL
hildy1512,"@MariaCespedesc @PCaterianoB @pcmperu Señora Céspedes, está en todo su derecho de defender a su partido, pero contribuir a crear una crisis aún más profunda al no darle la confianza al gabinete, no tiene nombre. Espero no hayan sido los tontos útiles del aprofujimorismo que son los que han digitado todo este desastre",covid-19,1291063165187428353,2020-08-05 17:27:00,365,MariaCespedesc,hildy1512
acridec,@MariaCespedesc @PCaterianoB @pcmperu Sus intervenciones en el pleno me hacen recobrar la confianza en que si hay congresistas que se preocupan por los peruanos. Espero verlos en un siguiente congreso #FREPAP,covid-19,1291063003325104128,2020-08-05 17:26:21,366,MariaCespedesc,acridec
Jhoe_vg,"@MariaCespedesc @PCaterianoB @pcmperu Ustedes tienen sus creencias y se respeta, pero ustedes no respetan lo que piensan siente un País, le dieron la espalda al pueblo.",covid-19,1291062976548671489,2020-08-05 17:26:15,367,MariaCespedesc,Jhoe_vg
babybartra,"@MariaCespedesc @PCaterianoB @pcmperu Qué ven mis libros ojos, ocultando mensajes al mismo estilo que @DanielUrresti1 https://t.co/Zy8X9aQbyL",covid-19,1291062751574593536,2020-08-05 17:25:21,368,MariaCespedesc,babybartra
xsiemprehappy,@MariaCespedesc @FREPAP_FIA @PCaterianoB @pcmperu se les dio la oportunidad de luchar desde el congreso para tener un Pais mas justo..pero ya comienzo a creer que fue una mala eleccion que FREPAP tenga bancada en el congreso..al 2021 ya sabemos por que agrupacion no votar..que lastima,covid-19,1291062715369304065,2020-08-05 17:25:12,369,MariaCespedesc,xsiemprehappy
tribunaprefe,@MariaCespedesc @PCaterianoB @pcmperu Lamentablemente han caido en las manos se #LosInjertosdelaPlazaBolivar . Quieren uds darle todo al pueblo y de donde van a sacar el dinero si no hay inversiones y todos son informales y evasores de impuestos. Quieres sejarle sin jubilacion a muchos peruanos. No al populismo.,covid-19,1291062686684459010,2020-08-05 17:25:05,370,MariaCespedesc,tribunaprefe
alonsoinforms,"@MariaCespedesc @PCaterianoB @pcmperu señito, necesita su check azul en su cuenta, seguro alguien la puede ayudar en el congreso",covid-19,1291062645248974848,2020-08-05 17:24:56,371,MariaCespedesc,alonsoinforms
babybartra,@MariaCespedesc @PCaterianoB @pcmperu Qué pena que no tengan una universidad auspiciadora.,covid-19,1291062396572794881,2020-08-05 17:23:56,372,MariaCespedesc,babybartra
Roberto59647998,"@MariaCespedesc @PCaterianoB @pcmperu Señora..ningún militante religioso de su partido ha asumido algún alto puesto público (directorio de alguna empresa nacional, ministerio, organismo supervisor etc)...decir la verdad no es motivo a salir con la escusa de ""discriminación""..mejor busque otro argumento",covid-19,1291061347971727360,2020-08-05 17:19:46,373,MariaCespedesc,Roberto59647998
VictorAscoy1,@MariaCespedesc @PCaterianoB @pcmperu El FREPAP esta dando cátedra a los que se creen grandes y viejos políticos,covid-19,1291061122343276546,2020-08-05 17:18:52,374,MariaCespedesc,VictorAscoy1
ddiadiablo,"@MariaCespedesc @PCaterianoB @pcmperu La verdad que no se le entiende, la minería les da trabajo a ustedes conozco gente del FREPAP que alquila camionetas a las mineras,",covid-19,1291061108372058112,2020-08-05 17:18:49,375,MariaCespedesc,ddiadiablo
verdad1ajena,"@MariaCespedesc @PCaterianoB @pcmperu Toma Pedro ""El Breve"" agarra esa flor",covid-19,1291060907666268161,2020-08-05 17:18:01,376,MariaCespedesc,verdad1ajena
polortegui,"@MariaCespedesc @PCaterianoB @pcmperu Señora, ustedes de política no saben nada y lo han demostrado.  Son simplemente fanáticos religiosos y punto.  Menos mal les queda pocos meses.  Si es que por un puñado de monedas no vacan al presidente.",covid-19,1291060645874597888,2020-08-05 17:16:59,377,MariaCespedesc,polortegui
FreddyS96141246,"@MariaCespedesc @PCaterianoB @pcmperu Falta de respeto de este dizque sr Premier 😡😡😡
No le gusta que le digan las verdades en la cara 😡
Bien FREPAP ✌✨",covid-19,1291060641353146368,2020-08-05 17:16:58,378,MariaCespedesc,FreddyS96141246
ysildur1,@MariaCespedesc @PCaterianoB @pcmperu https://t.co/bqX9SR04PI,covid-19,1291060565520113664,2020-08-05 17:16:40,379,MariaCespedesc,ysildur1
foncho73,@MariaCespedesc @PCaterianoB @pcmperu Haganse una con la vacancia presidencial.,covid-19,1291060357893623808,2020-08-05 17:15:50,380,MariaCespedesc,foncho73
albertosf2012,@MariaCespedesc @PCaterianoB @pcmperu ¿Y eso qué tiene que ver con la aprobación de la confianza? Tal vez no se han dado cuenta pero con su voto están perjudicando al país. El Perú no es sólo minería sino muchos otros campos que esperan atención.,covid-19,1291060160438337536,2020-08-05 17:15:03,381,MariaCespedesc,albertosf2012
AgueroSoledas,@MariaCespedesc @PCaterianoB @pcmperu Coherencia y experiencia les falta . y deacuerdo con @PCaterianoB piesen y analicen,covid-19,1291060042196754439,2020-08-05 17:14:35,382,MariaCespedesc,AgueroSoledas
Patrici41944856,"@MariaCespedesc @matuk @PCaterianoB @pcmperu Par de peleles que se dejan manipula por falta de criterio y experiencia laboral?
Ustedes exigen un gabinete con experiencia ????? Y dígame qué experiencia tienen ustedes para estar sentado en el congreso y hacer una buena gestión... Ninguna son improvisados.",covid-19,1291059960915398656,2020-08-05 17:14:16,383,MariaCespedesc,Patrici41944856
Clau_Corne,"@MariaCespedesc @CristhianRS @PCaterianoB @pcmperu La religión con la política no es un buena combinación. El pensamiento religioso pueden ponderar encima del bienestar de todos (incluso de los que no profesamos una religión). Se debe velar por TODOS los peruanos, no solo de algunos.",covid-19,1291059566495571969,2020-08-05 17:12:42,384,MariaCespedesc,Clau_Corne
scalimetro,"@MariaCespedesc @PCaterianoB @pcmperu La actitud discriminatoria producto del berrinche, nos deja claro que negarle la confianza a Cateriano fue muy acertado",covid-19,1291059495095930880,2020-08-05 17:12:25,385,MariaCespedesc,scalimetro
luilo1658,@MariaCespedesc @PCaterianoB @pcmperu Jajajaja.,covid-19,1291059461021409281,2020-08-05 17:12:16,386,MariaCespedesc,luilo1658
arissa544,"@MariaCespedesc @PCaterianoB @pcmperu Lástima que el premier no vea en un ustedes una nueva politica, espero sigan asi con sus propuestas y no mezclen la religión con sus politica. Siga directa y al grano. Basta de tanto floro y discurso.",covid-19,1291059356625178624,2020-08-05 17:11:51,387,MariaCespedesc,arissa544
meuee,@MariaCespedesc @PCaterianoB @pcmperu Por eso se debieron negar a votar de madrugada y en un tema tan importante #LosInjertosdelaPlazaBolivar no creo que sean uds. Pero conviven con ellos #ReformaUniversitaria no se negocia,covid-19,1291059335691481088,2020-08-05 17:11:47,388,MariaCespedesc,meuee
Jorge40099126,"@MariaCespedesc @PCaterianoB @pcmperu Muchas alabanzas de los ""Aprofujimoristas"", le parece sospechoso :** https://t.co/RlhBV1jT8N",covid-19,1291059318310174720,2020-08-05 17:11:42,389,MariaCespedesc,Jorge40099126
Jorge40099126,@MariaCespedesc @PCaterianoB @pcmperu https://t.co/3K8pYsVh5v,covid-19,1291059060150804481,2020-08-05 17:10:41,390,MariaCespedesc,Jorge40099126
Jorge40099126,"@MariaCespedesc @PCaterianoB @pcmperu OjO al piojo .. El pasado es una condena !. El pueblo y los medios de Comunicación SABE mucho, y los esta obaervando. https://t.co/Ha9a1RB0qP",covid-19,1291058753287204869,2020-08-05 17:09:28,391,MariaCespedesc,Jorge40099126
ESTRELLAMUO,@MariaCespedesc @PCaterianoB @pcmperu No dejen que los usen los más vivos para intereses particulares,covid-19,1291058504447545345,2020-08-05 17:08:28,392,MariaCespedesc,ESTRELLAMUO
neojavila,"@MariaCespedesc @PCaterianoB @pcmperu es cierto son solo tontos útiles para los intereses de los mafiosos de las Universidades, es la segunda vez que se las hacen pónganse moscas",covid-19,1291057580303953920,2020-08-05 17:04:48,393,MariaCespedesc,neojavila
CantorinRoberto,"@MariaCespedesc @PCaterianoB @pcmperu Congresista maria cespedes mejor no hacer caso a cateriano , ya lo jubilaron y seguro esta en la playa con rosa maria palacios , pero lo que me molesta es que frepap no deroga regimen agrario ley climper , no se olvide del pueblo congresista cespedes por favor",covid-19,1291057262585405440,2020-08-05 17:03:32,394,MariaCespedesc,CantorinRoberto
berlitziana,@MariaCespedesc @PCaterianoB @pcmperu 🤮🤮🤮🤮😂😂😂estas reacciones me provocan su comentario sra cespedes .......,covid-19,1291056810410029057,2020-08-05 17:01:44,395,MariaCespedesc,berlitziana
